listing_id,url,property_type,title,price,beds,baths,size,scraped_at,generation,description_length,desc_marble,desc_imported,desc_solar,desc_renovated,desc_grey_structure,desc_tiles,desc_basement,desc_servant,desc_lift,desc_park_facing,desc_corner,desc_main_boulevard,desc_gated,desc_investor_rate,desc_urgent,desc_negotiable,price_numeric,size_marla,best_location,area,block,is_new,is_furnished,is_luxury,has_basement,is_corner,is_commercial,floor
51813229,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_2_kanal_house_for_sale_at_super_hot_location_near_park_commercial-51813229-1619-1.html,House,2 Kanal House For Sale At Super Hot Location Near Park Commercial,19.75 Crore,6.0,6.0,2 Kanal,2026-08-29T16:28:42,fresh,1045.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197500000.0,40.0,"DHA Phase 6 - Block K, DHA Phase 6, DHA Defence, Lahore, Punjab",DHA Phase 6,Block K,0,0,0,0,0,0,
53261035,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_a_5_marla_stylish_bungalow_wide_road_approach_ideal_investment_option-53261035-8173-1.html,House,5 Marla Stylish Bungalow | Wide Road Approach | Ideal Investment Option,2.75 Crore,3.0,4.0,5 Marla,2026-08-29T16:28:42,fresh,920.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500000.0,5.0,"DHA 9 Town - Block A, DHA 9 Town, DHA Defence, Lahore, Punjab",DHA 9 Town,Block A,0,0,0,0,0,0,
53921691,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_e_22_marla_modern_owner-built_corner_house_with_lift_basement_swimming_pool_for_sale_in_prime_location_of_dha_phase_5_lahore-53921691-1602-1.html,House,"22 Marla Modern Owner-Built Corner House With Lift, Basement & Swimming Pool For Sale In Prime Location Of DHA Phase 5 Lahore",17.75 Crore,6.0,6.0,1.1 Kanal,2026-08-29T16:28:42,fresh,1742.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,177500000.0,22.0,"DHA Phase 5 - Block E, DHA Phase 5, DHA Defence, Lahore, Punjab",DHA Phase 5,Block E,0,0,0,1,1,0,
53668931,https://www.zameen.com/Property/dha_defence_dha_phase_6_24_marla_huge_lawn_house_near_raya_golf_owner_needy-53668931-1448-1.html,House,24 MARLA HUGE LAWN HOUSE NEAR RAYA GOLF OWNER NEEDY,8.65 Crore,6.0,7.0,1.2 Kanal,2026-08-29T16:28:42,fresh,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86500000.0,24.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",DHA Phase 6,,0,0,0,0,0,0,
53547745,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_100_original_add_1_kanal_brand_new_ultra_modern_newly_entry_villa_for_sale_in_dha_phase_7_near_to_mcdonalds-53547745-1632-1.html,House,100% ORIGINAL ADD 1 KANAL BRAND NEW ULTRA MODERN NEWLY ENTRY VILLA FOR SALE IN DHA PHASE 7 NEAR TO MCDONALDS.,6.95 Crore,5.0,6.0,1 Kanal,2026-08-29T16:28:42,fresh,1161.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69500000.0,20.0,"DHA Phase 7 - Block Y, DHA Phase 7, DHA Defence, Lahore, Punjab",DHA Phase 7,Block Y,1,0,1,0,0,0,
54622183,https://www.zameen.com/Property/dha_defence_dha_phase_7_uk_architect_-_1_kanal_semi_furnished_modern_house_for_sale_-_dha_phase_7-54622183-1450-1.html,House,UK Architect - 1 Kanal Semi Furnished Modern House For Sale - DHA Phase 7,13.5 Crore,5.0,6.0,1 Kanal,2026-08-29T16:28:42,fresh,976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135000000.0,20.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",DHA Phase 7,,0,1,0,0,0,0,
54677113,https://www.zameen.com/Property/lahore_dha_11_rahbar_dha_rahbar_ph_11_sector_2_5m_ultra_modern_doubel_story_house_available_for_sale_bank_loan_facility_available_hot_location_near_by_defence_road-54677113-1410-1.html,House,DHA RAHBAR PH 11 SECTOR 2 5M ULTRA MODERN DOUBEL STORY HOUSE AVAILABLE FOR SALE bank loan facility available hot LOCATION near by defence road,2.95 Crore,3.0,4.0,5 Marla,2026-08-29T16:28:42,fresh,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29500000.0,5.0,"DHA 11 Rahbar, Lahore, Punjab",DHA 11 Rahbar,,0,0,1,0,0,0,
54674468,https://www.zameen.com/Property/lahore_wapda_town_10_marla_house_for_sale_wapda_town_owner_need_money_urgently-54674468-423-1.html,House,10 Marla House For Sale Wapda Town Owner Need Money Urgently,3.6 Crore,4.0,4.0,10 Marla,2026-08-29T16:28:42,fresh,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000000.0,10.0,"Wapda Town, Lahore, Punjab",Wapda Town,,0,0,0,0,0,0,
54660309,https://www.zameen.com/Property/lahore_wapda_town_1_kanal_designer_house_in_wapda_town-54660309-423-1.html,House,1 Kanal Designer House In Wapda Town,9.6 Crore,6.0,7.0,1 Kanal,2026-08-29T16:28:42,fresh,688.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96000000.0,20.0,"Wapda Town, Lahore, Punjab",Wapda Town,,0,0,0,0,0,0,
54677047,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_block_p_next_to_park_ideal_location_nears_masjid_10_marla_house_available_for_sale_in_dha_phase_1_p_block-54677047-1655-1.html,House,Next To Park Ideal Location Nears Masjid 10 Marla House Available For Sale In DHA Phase 1 P Block,4.25 Crore,3.0,4.0,10 Marla,2026-08-29T16:28:42,fresh,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42500000.0,10.0,"DHA Phase 1 - Block P, DHA Phase 1, DHA Defence, Lahore, Punjab",DHA Phase 1,Block P,0,0,0,0,0,0,
54574398,https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_block_5_marla_beautiful_house_for_sale_in_tulip_block_park_view_city_lahore-54574398-8465-1.html,House,5 Marla Beautiful House For Sale In Tulip Block Park View City Lahore,1.8 Crore,4.0,4.0,5 Marla,2026-08-29T16:28:42,fresh,1674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18000000.0,5.0,"Park View City - Tulip Block, Park View City, Lahore, Punjab",Park View City,Tulip Block,0,0,0,0,0,0,
54135268,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_gulbahar_block_10_marla_residential_house_for_sale_in_gulbahar_block_with_gas_nearby_commercial_market_school_mosque_and_health_care_canter-54135268-1793-1.html,House,"10 Marla Residential House For Sale In Gulbahar Block With Gas , Nearby Commercial Market, School, Mosque And Health Care Canter",3.2 Crore,5.0,6.0,10 Marla,2026-08-29T16:28:42,fresh,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000000.0,10.0,"Bahria Town - Gulbahar Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",Bahria Town,Gulbahar Block,0,0,0,0,0,0,
53265874,https://www.zameen.com/Property/dha_defence_dha_phase_6_one_one_full_basement_with_pool_full_furnished_near_dolmen_mall-53265874-1448-1.html,House,One + One Full Basement With Pool Full Furnished Near Dolmen Mall,23.75 Crore,5.0,6.0,2 Kanal,2026-08-29T16:28:42,fresh,1526.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,237500000.0,40.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",DHA Phase 6,,0,1,0,1,0,0,
53393136,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_s_furnished_stunning_1_kanal_modern_bungalow_in_dha_phase_7_high-end_finishing_basement_accommodation-53393136-1626-1.html,House,"Furnished Stunning 1 Kanal Modern Bungalow in DHA Phase 7 High-End Finishing, Basement Accommodation",7.9 Crore,5.0,6.0,1 Kanal,2026-08-29T16:28:42,fresh,1552.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79000000.0,20.0,"DHA Phase 7 - Block S, DHA Phase 7, DHA Defence, Lahore, Punjab",DHA Phase 7,Block S,0,1,0,1,0,0,
53364391,https://www.zameen.com/Property/dha_defence_dha_phase_6_luxury_modern_line_house_1_kanal_house_1_kanal_lush_green_lawn_near_dha_raya-53364391-1448-1.html,House,Luxury Modern Line House 1 Kanal House + 1 Kanal Lush Green Lawn Near DHA RAYA,14.5 Crore,6.0,7.0,2 Kanal,2026-08-29T16:28:42,fresh,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145000000.0,40.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",DHA Phase 6,,0,0,1,0,0,0,
53364247,https://www.zameen.com/Property/dha_defence_dha_phase_6_exclusive_2_kanal_bungalow_with_pool_grand_architecture_dha_lahore-53364247-1448-1.html,House,Exclusive 2 Kanal Bungalow with Pool & Grand Architecture DHA Lahore,27.65 Crore,7.0,7.0,2 Kanal,2026-08-29T16:28:42,fresh,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276500000.0,40.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",DHA Phase 6,,0,0,0,0,0,0,
53402864,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_l_100_org_pics_pool_furnished_verified_price_house_for_sale-53402864-1620-1.html,House,100% ORG Pics POOL + FURNISHED VERIFIED PRICE HOUSE FOR SALE,12.4 Crore,5.0,6.0,1 Kanal,2026-08-29T16:28:42,fresh,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124000000.0,20.0,"DHA Phase 6 - Block L, DHA Phase 6, DHA Defence, Lahore, Punjab",DHA Phase 6,Block L,0,1,0,0,0,0,
53289814,https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_extension_block_10_marla_luxury_house_for_sale_in_parkview_city_lahore-53289814-16719-1.html,House,"10 Marla Luxury House For Sale In ParkView City, Lahore",4.5 Crore,6.0,5.0,10 Marla,2026-08-29T16:28:42,fresh,1628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45000000.0,10.0,"Park View City - Tulip Extension Block, Park View City, Lahore, Punjab",Park View City,Tulip Extension Block,0,0,1,0,0,0,
54010985,https://www.zameen.com/Property/dha_defence_dha_phase_6_10_marla_most_beautifull_ultra-modern_designer_house_for_sale_near_dolmen_mall_jalal_sons-54010985-1448-1.html,House,10 Marla Most Beautifull Ultra-Modern Designer House For Sale Near Dolmen Mall & Jalal Sons,5.4 Crore,4.0,5.0,10 Marla,2026-08-29T16:28:42,fresh,819.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000000.0,10.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",DHA Phase 6,,0,0,1,0,0,0,
54006341,https://www.zameen.com/Property/dha_defence_dha_9_town_10_maral_bungalow_for_sale_in_dha_phase_9_town_near_to_park_mosque-54006341-1452-1.html,House,10 Maral Bungalow For Sale In DHA Phase 9 Town Near To Park & Mosque,5.25 Crore,4.0,5.0,10 Marla,2026-08-29T16:28:42,fresh,1715.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52500000.0,10.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",DHA 9 Town,,0,0,0,0,0,0,
54010849,https://www.zameen.com/Property/dha_defence_dha_phase_4_most_elegant_10_marla_modern_designer_house_for_sale_at_super_hot_location_near_to_park-54010849-1446-1.html,House,Most Elegant 10 Marla Modern Designer House For Sale At Super Hot Location Near To Park,5.4 Crore,4.0,5.0,10 Marla,2026-08-29T16:28:42,fresh,676.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000000.0,10.0,"DHA Phase 4, DHA Defence, Lahore, Punjab",DHA Phase 4,,0,0,0,0,0,0,
54010925,https://www.zameen.com/Property/dha_defence_dha_phase_5_10_marla_beautifully_designed_modern_house_for_sale_at_super_hot_location_dha_phase_5-54010925-1447-1.html,House,10 Marla Beautifully Designed Modern House For Sale At Super Hot Location DHA Phase 5,6.17 Crore,4.0,5.0,10 Marla,2026-08-29T16:28:42,fresh,676.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61700000.0,10.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",DHA Phase 5,,0,0,0,0,0,0,
54011028,https://www.zameen.com/Property/dha_defence_dha_phase_7_10_marla_luxury_designe_bungalow_at_the_ideal_location_of_phase_7_near_to_park-54011028-1450-1.html,House,10 Marla Luxury Designe Bungalow At The Ideal Location Of Phase 7 Near To Park,4.9 Crore,4.0,5.0,10 Marla,2026-08-29T16:28:42,fresh,676.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49000000.0,10.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",DHA Phase 7,,0,0,1,0,0,0,
54011112,https://www.zameen.com/Property/dha_defence_dha_phase_8_10_marla_most_beautiful_luxury_house_for_sale_in_dha_phase_8_lahore-54011112-1451-1.html,House,"10 Marla Most Beautiful Luxury House For Sale In DHA Phase 8, Lahore",4.86 Crore,4.0,5.0,10 Marla,2026-08-29T16:28:42,fresh,275.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48600000.0,10.0,"DHA Phase 8, DHA Defence, Lahore, Punjab",DHA Phase 8,,0,0,1,0,0,0,
54011145,https://www.zameen.com/Property/dha_defence_dha_9_town_8_marla_bungalow_for_sale_in_dha_phase_9_town_near_to_park_mosque-54011145-1452-1.html,House,8 Marla Bungalow For Sale In DHA Phase 9 Town Near To Park & Mosque,4.4 Crore,4.0,5.0,8 Marla,2026-08-29T16:28:42,fresh,1518.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44000000.0,8.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",DHA 9 Town,,0,0,0,0,0,0,
54215283,https://www.zameen.com/Property/lahore_park_view_city_3_years_installment_plan_luxury_10_marla_brand_new_house_in_park_view_city_lahore-54215283-1466-1.html,House,3 Years Installment Plan Luxury 10 Marla Brand New House In Park View City Lahore,3.25 Crore,5.0,6.0,10 Marla,2026-08-29T16:28:45,fresh,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32500000.0,10.0,"Park View City, Lahore, Punjab",Park View City,,1,0,1,0,0,0,
54030577,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_h_house_for_sale_in_beautiful_dha_phase_5_-_block_h-54030577-1605-1.html,House,House For Sale In Beautiful DHA Phase 5 - Block H,17.5 Crore,6.0,7.0,2 Kanal,2026-08-29T16:28:45,fresh,1100.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175000000.0,40.0,"DHA Phase 5 - Block H, DHA Phase 5, DHA Defence, Lahore, Punjab",DHA Phase 5,Block H,0,0,0,0,0,0,
54192402,https://www.zameen.com/Property/dha_defence_dha_phase_6_7_marla_house_for_sale_in_dha_phase_6_lahore-54192402-1448-1.html,House,7 Marla House For Sale In DHA Phase 6 Lahore,5.75 Crore,3.0,4.0,7 Marla,2026-08-29T16:28:45,fresh,198.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57500000.0,7.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",DHA Phase 6,,0,0,0,0,0,0,
53042195,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_70_feet_road_10-marla_luxury_bungalow_for_sale_at_top_location_near_macdonald_and_park-53042195-1632-1.html,House,70 Feet Road 10-Marla Luxury Bungalow For Sale At Top Location Near MacDonald And Park,4.75 Crore,4.0,5.0,10 Marla,2026-08-29T16:28:45,fresh,920.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47500000.0,10.0,"DHA Phase 7 - Block Y, DHA Phase 7, DHA Defence, Lahore, Punjab",DHA Phase 7,Block Y,0,0,1,0,0,0,
54648972,https://www.zameen.com/Property/central_park_housing_scheme_central_park_-_block_a1_5_marla_furnished_house_slightly_used-54648972-17927-1.html,House,5 Marla Furnished House Slightly Used,2.25 Crore,4.0,4.0,5 Marla,2026-08-29T16:28:45,fresh,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500000.0,5.0,"Central Park - Block A1, Central Park Housing Scheme, Lahore, Punjab",Central Park,Block A1,0,1,0,0,0,0,
54557900,https://www.zameen.com/Property/al_hafeez_garden_phase_2_al_hafeez_garden_phase_2_-_imran_block_5_5marla_luxurious_house_for_sale_in_al_hafeez_garden_phase_2_-_imran_block_lahore_in_only_rs_33000000-54557900-13506-1.html,House,5.5Marla Luxurious House For Sale In Al Hafeez Garden Phase 2 - Imran Block Lahore In Only Rs. 33000000,3.3 Crore,4.0,5.0,5 Marla,2026-08-29T16:28:45,fresh,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33000000.0,5.0,"Al Hafeez Garden Phase 2 - Imran Block, Al Hafeez Garden - Phase 2, Main Canal Bank Road, Lahore, Punjab",Al Hafeez Garden Phase 2,Imran Block,0,0,0,0,0,0,
54065940,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_modern_design_house_available_for_sale_in_dha_very_affordable_price-54065940-1452-1.html,House,5 Marla Modern Design House Available For Sale In DHA Very Affordable Price,2.65 Crore,3.0,5.0,5 Marla,2026-08-29T16:28:45,fresh,920.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26500000.0,5.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",DHA 9 Town,,0,0,0,0,0,0,
53099966,https://www.zameen.com/Property/lahore_sabzazar_scheme_281_square_feet_house_in_sabzazar_scheme_is_available_for_sale-53099966-562-1.html,House,281 Square Feet House In Sabzazar Scheme Is Available For Sale,55 Lakh,2.0,2.0,1.2 Marla,2026-08-29T16:28:45,fresh,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,1.2,"Sabzazar Scheme, Lahore, Punjab",Sabzazar Scheme,,0,0,0,0,0,0,
54551615,https://www.zameen.com/Property/dha_defence_dha_9_town_sophisticated_family_home_for_sale_in_dha_phase_9_town-54551615-1452-1.html,House,SOPHISTICATED FAMILY HOME FOR SALE IN DHA PHASE 9 TOWN,2.55 Crore,3.0,4.0,5 Marla,2026-08-29T16:28:45,fresh,1026.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25500000.0,5.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",DHA 9 Town,,0,0,0,0,0,0,
54578114,https://www.zameen.com/Property/lahore_muslim_town_single_storey_41_marla_house_available_in_muslim_town_for_sale-54578114-326-1.html,House,Single Storey 41 Marla House Available In Muslim Town For sale,16.5 Crore,8.0,6.0,2.1 Kanal,2026-08-29T16:28:45,fresh,1313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165000000.0,42.0,"Muslim Town, Lahore, Punjab",Muslim Town,,0,0,0,0,0,0,
54601644,https://www.zameen.com/Property/dha_defence_defence_raya_luxury_living_investment_2_kanal_villa_dha_raya_lahore-54601644-8172-1.html,House,Luxury Living & Investment | 2 Kanal Villa DHA Raya Lahore,42 Crore,6.0,7.0,2 Kanal,2026-08-29T16:28:45,fresh,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420000000.0,40.0,"Defence Raya, DHA Defence, Lahore, Punjab",Defence Raya,,0,0,1,0,0,0,
54397892,https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_5_marla_house_for_sale_in_bankers_avenue_cooperative_housing_society-54397892-8325-1.html,House,5 Marla House For Sale In Bankers Avenue Cooperative Housing Society,2.25 Crore,3.0,4.0,5 Marla,2026-08-29T16:28:45,fresh,796.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22500000.0,5.0,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",Bankers Avenue Cooperative Housing Society,,0,0,0,0,0,0,
53737225,https://www.zameen.com/Property/dha_defence_dha_phase_5_luxury_6_5_marla_fully_furnished_4-bed_designer_home_in_dha_phase_5_solar_galleria_design-53737225-1447-1.html,House,Luxury 6.5 Marla Fully Furnished 4-Bed Designer Home In DHA Phase 5 Solar & Galleria Design,4.98 Crore,4.0,3.0,6.5 Marla,2026-08-29T16:28:45,fresh,521.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49800000.00000001,6.5,"DHA Phase 5, DHA Defence, Lahore, Punjab",DHA Phase 5,,0,1,1,0,0,0,
50551174,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-50551174-1014-1.html,House,10 Marla House For Sale In Paragon City Lahore,4.25 Crore,5.0,6.0,10 Marla,2026-08-29T16:28:45,fresh,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42500000.0,10.0,"Paragon City, Lahore, Punjab",Paragon City,,0,0,0,0,0,0,
53150249,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_a_owner_built_bungalow_near_park_mosque_dha_phase_6_3_min_drive_to_dolmen_mall-53150249-1610-1.html,House,Owner Built Bungalow Near Park & Mosque | DHA Phase 6 | 3 Min Drive to Dolmen Mall,5.25 Crore,5.0,7.0,10 Marla,2026-08-29T16:28:45,fresh,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52500000.0,10.0,"DHA Phase 6 - Block A, DHA Phase 6, DHA Defence, Lahore, Punjab",DHA Phase 6,Block A,0,0,0,0,0,0,
54351443,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_a_beautiful_5_marla_family_home_elegant_design_ready_to_move_in-54351443-8173-1.html,House,Beautiful 5 Marla Family Home Elegant Design & Ready To Move In,2.5 Crore,3.0,5.0,5 Marla,2026-08-29T16:28:45,fresh,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25000000.0,5.0,"DHA 9 Town - Block A, DHA 9 Town, DHA Defence, Lahore, Punjab",DHA 9 Town,Block A,0,0,0,0,0,0,
54453968,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_b_with_swimming_pool_brand-new_5_marla_luxury_bungalow-54453968-8174-1.html,House,With Swimming Pool Brand-New 5 Marla Luxury Bungalow.,2.75 Crore,3.0,4.0,5 Marla,2026-08-29T16:28:45,fresh,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500000.0,5.0,"DHA 9 Town - Block B, DHA 9 Town, DHA Defence, Lahore, Punjab",DHA 9 Town,Block B,1,0,1,0,0,0,
54011500,https://www.zameen.com/Property/dha_defence_dha_phase_5_10_marla_luxury_living_house_for_sale_in_dha_phase_5_near_park_prime_location-54011500-1447-1.html,House,10 Marla Luxury Living House For Sale In DHA Phase 5 Near Park Prime Location,6.3 Crore,4.0,5.0,10 Marla,2026-08-29T16:28:45,fresh,1074.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000000.0,10.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",DHA Phase 5,,0,0,1,0,0,0,
54011526,https://www.zameen.com/Property/dha_defence_dha_phase_6_10_marla_house_build_for_you_at_super_hot_location_near_dolmen_mall_commercial_area-54011526-1448-1.html,House,10 Marla House Build For You At Super Hot Location Near Dolmen Mall Commercial Area,5.78 Crore,4.0,5.0,10 Marla,2026-08-29T16:28:45,fresh,712.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57800000.0,10.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",DHA Phase 6,,0,0,0,0,0,0,
54011605,https://www.zameen.com/Property/dha_defence_dha_phase_8_4_beds_beautiful_10_marla_villa_for_sale_dha_phase_8_lahore-54011605-1451-1.html,House,4 Beds Beautiful 10 Marla Villa for Sale DHA Phase 8 Lahore,4.9 Crore,4.0,5.0,10 Marla,2026-08-29T16:28:45,fresh,275.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49000000.0,10.0,"DHA Phase 8, DHA Defence, Lahore, Punjab",DHA Phase 8,,0,0,0,0,0,0,
53217694,https://www.zameen.com/Property/lahore_park_view_city_5_marla_luxury_house_for_sale_in_parkview_city_lahore-53217694-1466-1.html,House,5 Marla Luxury House For Sale In ParkView City Lahore,2.1 Crore,4.0,4.0,5 Marla,2026-08-29T16:28:45,fresh,1748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21000000.0,5.0,"Park View City, Lahore, Punjab",Park View City,,0,0,1,0,0,0,
52789536,https://www.zameen.com/Property/lahore_park_view_city_5_marla_luxury_house_for_sale_in_parkview_city_lahore-52789536-1466-1.html,House,5 Marla Luxury House For Sale In ParkView City Lahore,1.9 Crore,4.0,5.0,5 Marla,2026-08-29T16:28:45,fresh,1748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19000000.0,5.0,"Park View City, Lahore, Punjab",Park View City,,0,0,1,0,0,0,
